Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order_Date,new_ship,Year,Month,Day
2907,CA-2017-121615,standard class,DL-12925,daniel lacy,consumer,united states,eagan,minnesota,55122,central,OFF-PA-10000327,office supplies,paper,xerox 1971,8.56,2,0,3.852,03-11-2017,09-11-2017,2017,11,3
2908,CA-2017-121615,standard class,DL-12925,daniel lacy,consumer,united states,eagan,minnesota,55122,central,OFF-ST-10001325,office supplies,storage,sterilite officeware hinged file box,52.4,5,0,14.148,03-11-2017,09-11-2017,2017,11,3
2909,CA-2017-121615,standard class,DL-12925,daniel lacy,consumer,united states,eagan,minnesota,55122,central,OFF-LA-10001771,office supplies,labels,avery 513,14.94,3,0,6.8724,03-11-2017,09-11-2017,2017,11,3
2910,CA-2017-166415,standard class,ME-17725,max engle,consumer,united states,seattle,washington,98103,west,OFF-FA-10004968,office supplies,fasteners,rubber band ball,11.22,3,0,0.2244,19-02-2017,23-02-2017,2017,2,19
2911,CA-2015-118444,standard class,VD-21670,valerie dominguez,consumer,united states,coral springs,florida,33065,south,OFF-AP-10000576,office supplies,appliances,"belkin 325va ups surge protector, 6'",387.136,4,0.2,24.196,05-11-2015,09-11-2015,2015,11,5
2912,CA-2014-113929,standard class,CK-12205,chloris kastensmidt,consumer,united states,hempstead,new york,11550,east,OFF-EN-10003286,office supplies,envelopes,staple envelope,41.4,5,0,19.458,16-06-2014,21-06-2014,2014,6,16
2913,CA-2014-113929,standard class,CK-12205,chloris kastensmidt,consumer,united states,hempstead,new york,11550,east,OFF-AR-10003772,office supplies,art,boston 16750 black compact battery pencil sharpener,35,4,0,10.5,16-06-2014,21-06-2014,2014,6,16
2914,CA-2014-113929,standard class,CK-12205,chloris kastensmidt,consumer,united states,hempstead,new york,11550,east,OFF-BI-10002852,office supplies,binders,ibico standard transparent covers,39.552,3,0.2,14.3376,16-06-2014,21-06-2014,2014,6,16
2915,CA-2015-134747,second class,DL-12925,daniel lacy,consumer,united states,noblesville,indiana,46060,central,TEC-PH-10002890,technology,phones,at&t 17929 lendline telephone,135.72,3,0,35.2872,12-10-2015,17-10-2015,2015,10,12
2916,CA-2015-134747,second class,DL-12925,daniel lacy,consumer,united states,noblesville,indiana,46060,central,OFF-BI-10001308,office supplies,binders,gbc standard plastic binding systems' combs,12.56,2,0,5.652,12-10-2015,17-10-2015,2015,10,12
2917,CA-2015-134747,second class,DL-12925,daniel lacy,consumer,united states,noblesville,indiana,46060,central,TEC-PH-10001750,technology,phones,samsung rugby iii,263.96,4,0,71.2692,12-10-2015,17-10-2015,2015,10,12
2918,CA-2017-155047,first class,SE-20110,sanjit engle,consumer,united states,dallas,texas,75220,central,OFF-AR-10003338,office supplies,art,"eberhard faber 3 1/2"" golf pencils",5.952,1,0.2,0.372,27-08-2017,30-08-2017,2017,8,27
2919,CA-2016-160129,same day,LS-17200,luke schmidt,corporate,united states,philadelphia,pennsylvania,19140,east,OFF-FA-10002763,office supplies,fasteners,advantus map pennant flags and round head tacks,15.8,5,0.2,2.37,23-11-2016,23-11-2016,2016,11,23
2920,CA-2016-160129,same day,LS-17200,luke schmidt,corporate,united states,philadelphia,pennsylvania,19140,east,FUR-FU-10002088,furniture,furnishings,nu-dell float frame 11 x 14 1/2,14.368,2,0.2,3.9512,23-11-2016,23-11-2016,2016,11,23
2921,CA-2016-160129,same day,LS-17200,luke schmidt,corporate,united states,philadelphia,pennsylvania,19140,east,FUR-FU-10003976,furniture,furnishings,"dax executive solid wood document frame, desktop or hang, mahogany, 5 x 7",70.448,7,0.2,12.3284,23-11-2016,23-11-2016,2016,11,23
2922,CA-2017-164329,same day,MM-17920,michael moore,consumer,united states,san francisco,california,94109,west,OFF-ST-10001511,office supplies,storage,space solutions commercial steel shelving,129.3,2,0,6.465,30-01-2017,30-01-2017,2017,1,30
2923,US-2015-141453,second class,DB-13270,deborah brumfield,home office,united states,austin,texas,78745,central,OFF-BI-10000301,office supplies,binders,gbc instant report kit,3.882,3,0.8,-5.823,30-11-2015,03-12-2015,2015,11,30
2924,CA-2014-156993,standard class,RW-19630,rob williams,corporate,united states,detroit,michigan,48234,central,OFF-FA-10003495,office supplies,fasteners,staples,6.08,1,0,3.04,28-06-2014,04-07-2014,2014,6,28
2925,CA-2014-157721,first class,JM-16195,justin mackendrick,consumer,united states,watertown,new york,13601,east,OFF-AP-10001303,office supplies,appliances,"holmes cool mist humidifier for the whole house with 8-gallon output per day, extended life filter",19.9,1,0,8.955,02-09-2014,05-09-2014,2014,9,2
2926,CA-2014-157721,first class,JM-16195,justin mackendrick,consumer,united states,watertown,new york,13601,east,FUR-FU-10002116,furniture,furnishings,"tenex carpeted, granite-look or clear contemporary contour shape chair mats",70.71,1,0,4.9497,02-09-2014,05-09-2014,2014,9,2
2927,CA-2017-128629,second class,BP-11155,becky pak,consumer,united states,columbus,georgia,31907,south,FUR-FU-10000771,furniture,furnishings,"eldon 200 class desk accessories, smoke",18.84,3,0,7.9128,10-07-2017,14-07-2017,2017,7,10
2928,CA-2017-158106,standard class,CT-11995,carol triggs,consumer,united states,apple valley,minnesota,55124,central,OFF-AR-10002255,office supplies,art,newell 346,8.64,3,0,2.5056,04-06-2017,10-06-2017,2017,6,4
2929,US-2017-120390,standard class,TH-21550,tracy hopkins,home office,united states,burlington,north carolina,27217,south,OFF-BI-10004995,office supplies,binders,gbc docubind p400 electric binding system,1633.188,4,0.7,-1306.5504,19-10-2017,26-10-2017,2017,10,19
2930,CA-2017-143434,standard class,ME-17320,maria etezadi,home office,united states,saginaw,michigan,48601,central,FUR-FU-10002597,furniture,furnishings,"c-line magnetic cubicle keepers, clear polypropylene",19.76,4,0,8.2992,18-11-2017,24-11-2017,2017,11,18
2931,CA-2015-168564,same day,TT-21220,thomas thornton,consumer,united states,san francisco,california,94109,west,OFF-BI-10004970,office supplies,binders,"accohide 3-ring binder, blue, 1""",6.608,2,0.2,2.2302,08-08-2015,08-08-2015,2015,8,8
2932,CA-2015-168564,same day,TT-21220,thomas thornton,consumer,united states,san francisco,california,94109,west,OFF-BI-10002557,office supplies,binders,presstex flexible ring binders,7.28,2,0.2,2.73,08-08-2015,08-08-2015,2015,8,8
2933,CA-2015-168564,same day,TT-21220,thomas thornton,consumer,united states,san francisco,california,94109,west,FUR-CH-10000785,furniture,chairs,global ergonomic managers chair,144.784,1,0.2,10.8588,08-08-2015,08-08-2015,2015,8,8
2934,US-2016-169040,standard class,GT-14710,greg tran,consumer,united states,seattle,washington,98105,west,TEC-PH-10002310,technology,phones,plantronics calisto p620-m usb wireless speakerphone system,156.792,1,0.2,13.7193,06-12-2016,12-12-2016,2016,12,6
2935,US-2016-169040,standard class,GT-14710,greg tran,consumer,united states,seattle,washington,98105,west,TEC-PH-10002834,technology,phones,google nexus 5,431.976,3,0.2,26.9985,06-12-2016,12-12-2016,2016,12,6
2936,US-2016-169040,standard class,GT-14710,greg tran,consumer,united states,seattle,washington,98105,west,OFF-EN-10000927,office supplies,envelopes,jet-pak recycled peel 'n' seal padded mailers,35.89,1,0,16.1505,06-12-2016,12-12-2016,2016,12,6
2937,US-2016-169040,standard class,GT-14710,greg tran,consumer,united states,seattle,washington,98105,west,OFF-BI-10001636,office supplies,binders,ibico plastic and wire spiral binding combs,47.208,7,0.2,15.3426,06-12-2016,12-12-2016,2016,12,6
2938,US-2016-169040,standard class,GT-14710,greg tran,consumer,united states,seattle,washington,98105,west,OFF-PA-10001736,office supplies,paper,xerox 1880,248.08,7,0,116.5976,06-12-2016,12-12-2016,2016,12,6
2939,US-2016-169040,standard class,GT-14710,greg tran,consumer,united states,seattle,washington,98105,west,OFF-PA-10000482,office supplies,paper,"snap-a-way black print carbonless ruled speed letter, triplicate",189.7,5,0,89.159,06-12-2016,12-12-2016,2016,12,6
2940,US-2016-169040,standard class,GT-14710,greg tran,consumer,united states,seattle,washington,98105,west,OFF-BI-10001658,office supplies,binders,gbc standard therm-a-bind covers,59.808,3,0.2,19.4376,06-12-2016,12-12-2016,2016,12,6
2941,CA-2017-155880,standard class,JD-16150,justin deggeller,corporate,united states,milwaukee,wisconsin,53209,central,FUR-CH-10000422,furniture,chairs,global highback leather tilter in burgundy,90.99,1,0,14.5584,25-03-2017,31-03-2017,2017,3,25
2942,CA-2017-155880,standard class,JD-16150,justin deggeller,corporate,united states,milwaukee,wisconsin,53209,central,FUR-CH-10004675,furniture,chairs,"lifetime advantage folding chairs, 4/carton",1526.56,7,0,427.4368,25-03-2017,31-03-2017,2017,3,25
2943,CA-2017-155880,standard class,JD-16150,justin deggeller,corporate,united states,milwaukee,wisconsin,53209,central,FUR-CH-10002880,furniture,chairs,"global high-back leather tilter, burgundy",368.97,3,0,40.5867,25-03-2017,31-03-2017,2017,3,25
2944,CA-2017-126242,standard class,MC-18100,mick crebagga,consumer,united states,los angeles,california,90049,west,OFF-ST-10000675,office supplies,storage,"file shuttle ii and handi-file, black",305.01,9,0,76.2525,19-11-2017,24-11-2017,2017,11,19
2945,CA-2017-126242,standard class,MC-18100,mick crebagga,consumer,united states,los angeles,california,90049,west,FUR-FU-10002685,furniture,furnishings,"executive impressions 13-1/2"" indoor/outdoor wall clock",18.7,1,0,7.106,19-11-2017,24-11-2017,2017,11,19
2946,CA-2016-166443,first class,LH-17020,lisa hazard,consumer,united states,san francisco,california,94122,west,FUR-FU-10004020,furniture,furnishings,advantus panel wall acrylic frame,38.29,7,0,16.4647,04-11-2016,05-11-2016,2016,11,4
2947,CA-2017-169859,standard class,MP-18175,mike pelletier,home office,united states,san diego,california,92024,west,FUR-FU-10004963,furniture,furnishings,"eldon 400 class desk accessories, black carbon",26.25,3,0,11.025,14-12-2017,18-12-2017,2017,12,14
2948,CA-2017-169859,standard class,MP-18175,mike pelletier,home office,united states,san diego,california,92024,west,OFF-BI-10000174,office supplies,binders,"wilson jones clip & carry folder binder tool for ring binders, clear",64.96,14,0.2,22.736,14-12-2017,18-12-2017,2017,12,14
2949,CA-2017-169859,standard class,MP-18175,mike pelletier,home office,united states,san diego,california,92024,west,OFF-EN-10000461,office supplies,envelopes,"#10- 4 1/8"" x 9 1/2"" recycled envelopes",43.7,5,0,20.539,14-12-2017,18-12-2017,2017,12,14
2950,CA-2017-134915,same day,EM-14140,eugene moren,home office,united states,glendale,arizona,85301,west,TEC-AC-10001266,technology,accessories,memorex micro travel drive 8 gb,41.6,4,0.2,13,12-11-2017,12-11-2017,2017,11,12
2951,CA-2017-134915,same day,EM-14140,eugene moren,home office,united states,glendale,arizona,85301,west,OFF-PA-10002160,office supplies,paper,xerox 1978,23.12,5,0.2,8.381,12-11-2017,12-11-2017,2017,11,12
2952,CA-2017-134915,same day,EM-14140,eugene moren,home office,united states,glendale,arizona,85301,west,FUR-CH-10004875,furniture,chairs,harbour creations 67200 series stacking chairs,113.888,2,0.2,9.9652,12-11-2017,12-11-2017,2017,11,12
2953,CA-2017-134915,same day,EM-14140,eugene moren,home office,united states,glendale,arizona,85301,west,FUR-FU-10000305,furniture,furnishings,"tenex v2t-re standard weight series chair mat, 45"" x 53"", lip 25"" x 12""",113.568,2,0.2,-5.6784,12-11-2017,12-11-2017,2017,11,12
2954,CA-2017-134915,same day,EM-14140,eugene moren,home office,united states,glendale,arizona,85301,west,TEC-PH-10000347,technology,phones,cush cases heavy duty rugged cover case for samsung galaxy s5 - purple,7.92,2,0.2,0.693,12-11-2017,12-11-2017,2017,11,12
2955,CA-2017-134915,same day,EM-14140,eugene moren,home office,united states,glendale,arizona,85301,west,TEC-PH-10001459,technology,phones,samsung galaxy mega 6.3,671.984,2,0.2,50.3988,12-11-2017,12-11-2017,2017,11,12
2956,CA-2016-153353,standard class,GG-14650,greg guthrie,corporate,united states,new york city,new york,10035,east,TEC-PH-10000439,technology,phones,ge dsl phone line filter,39.99,1,0,11.5971,18-08-2016,24-08-2016,2016,8,18
2957,CA-2017-123638,standard class,MA-17995,michelle arnett,home office,united states,watertown,new york,13601,east,FUR-CH-10002647,furniture,chairs,"situations contoured folding chairs, 4/set",191.646,3,0.1,31.941,27-06-2017,04-07-2017,2017,6,27
2958,CA-2017-168900,standard class,SH-20395,shahid hopkins,consumer,united states,springfield,ohio,45503,east,OFF-BI-10003910,office supplies,binders,dxl angle-view binders with locking rings by samsill,2.313,1,0.7,-1.9275,04-05-2017,09-05-2017,2017,5,4
2959,CA-2015-158456,standard class,KT-16465,kean takahito,consumer,united states,los angeles,california,90032,west,OFF-BI-10001097,office supplies,binders,avery hole reinforcements,19.936,4,0.2,7.2268,24-12-2015,29-12-2015,2015,12,24
2960,CA-2015-158456,standard class,KT-16465,kean takahito,consumer,united states,los angeles,california,90032,west,OFF-FA-10004854,office supplies,fasteners,"vinyl coated wire paper clips in organizer box, 800/box",45.92,4,0,21.5824,24-12-2015,29-12-2015,2015,12,24
2961,CA-2017-143665,standard class,PO-19180,philisse overcash,home office,united states,seattle,washington,98115,west,OFF-PA-10003673,office supplies,paper,strathmore photo mount cards,20.34,3,0,9.3564,26-04-2017,01-05-2017,2017,4,26
2962,CA-2017-143665,standard class,PO-19180,philisse overcash,home office,united states,seattle,washington,98115,west,OFF-LA-10002034,office supplies,labels,avery 478,39.28,8,0,19.2472,26-04-2017,01-05-2017,2017,4,26
2963,CA-2017-137428,second class,AY-10555,andy yotov,corporate,united states,oceanside,california,92054,west,FUR-CH-10002774,furniture,chairs,"global deluxe stacking chair, gray",81.568,2,0.2,9.1764,16-12-2017,21-12-2017,2017,12,16
2964,CA-2017-137428,second class,AY-10555,andy yotov,corporate,united states,oceanside,california,92054,west,FUR-CH-10003817,furniture,chairs,"global value steno chair, gray",97.184,2,0.2,6.074,16-12-2017,21-12-2017,2017,12,16
2965,CA-2017-137428,second class,AY-10555,andy yotov,corporate,united states,oceanside,california,92054,west,OFF-BI-10002949,office supplies,binders,prestige round ring binders,24.32,5,0.2,8.208,16-12-2017,21-12-2017,2017,12,16
2966,CA-2017-137428,second class,AY-10555,andy yotov,corporate,united states,oceanside,california,92054,west,FUR-FU-10002445,furniture,furnishings,"dax two-tone rosewood/black document frame, desktop, 5 x 7",18.96,2,0,7.584,16-12-2017,21-12-2017,2017,12,16
2967,CA-2014-162866,standard class,Co-12640,corey-lock,consumer,united states,skokie,illinois,60076,central,FUR-FU-10001473,furniture,furnishings,dax wood document frame,32.952,6,0.6,-19.7712,27-12-2014,31-12-2014,2014,12,27
2968,CA-2014-162866,standard class,Co-12640,corey-lock,consumer,united states,skokie,illinois,60076,central,OFF-ST-10002562,office supplies,storage,staple magnet,30.016,4,0.2,3.0016,27-12-2014,31-12-2014,2014,12,27
2969,CA-2017-167941,second class,JF-15565,jill fjeld,consumer,united states,fayetteville,north carolina,28314,south,OFF-AP-10002118,office supplies,appliances,"1.7 cubic foot compact ""cube"" office refrigerators",499.584,3,0.2,43.7136,06-11-2017,09-11-2017,2017,11,6
2970,CA-2017-167941,second class,JF-15565,jill fjeld,consumer,united states,fayetteville,north carolina,28314,south,OFF-PA-10001800,office supplies,paper,xerox 220,31.104,6,0.2,10.8864,06-11-2017,09-11-2017,2017,11,6
2971,CA-2017-167941,second class,JF-15565,jill fjeld,consumer,united states,fayetteville,north carolina,28314,south,OFF-BI-10002827,office supplies,binders,avery durable poly binders,13.272,8,0.7,-10.6176,06-11-2017,09-11-2017,2017,11,6
2972,CA-2017-167941,second class,JF-15565,jill fjeld,consumer,united states,fayetteville,north carolina,28314,south,FUR-FU-10004671,furniture,furnishings,"executive impressions 12"" wall clock",28.272,2,0.2,6.3612,06-11-2017,09-11-2017,2017,11,6
2973,CA-2017-167941,second class,JF-15565,jill fjeld,consumer,united states,fayetteville,north carolina,28314,south,OFF-ST-10000736,office supplies,storage,carina double wide media storage towers in natural & black,259.136,4,0.2,-51.8272,06-11-2017,09-11-2017,2017,11,6
2974,CA-2017-111808,standard class,AR-10510,andrew roberts,consumer,united states,tulsa,oklahoma,74133,central,OFF-BI-10004656,office supplies,binders,peel & stick add-on corner pockets,10.8,5,0,5.184,16-12-2017,20-12-2017,2017,12,16
2975,CA-2015-137512,standard class,AG-10675,anna gayman,consumer,united states,allen,texas,75002,central,FUR-TA-10001095,furniture,tables,chromcraft round conference tables,244.006,2,0.3,-31.3722,07-05-2015,12-05-2015,2015,5,7
2976,CA-2015-137512,standard class,AG-10675,anna gayman,consumer,united states,allen,texas,75002,central,OFF-PA-10000213,office supplies,paper,xerox 198,15.936,4,0.2,5.3784,07-05-2015,12-05-2015,2015,5,7
